time(nanoSecond),input
846166.0,5000.0
1412239.0,10000.0
2725980.0,15000.0
2330779.0,20000.0
2757055.0,25000.0
3303425.0,30000.0
3988063.0,35000.0
4590450.0,40000.0
5015674.0,45000.0
5748817.0,50000.0
6681811.0,55000.0
7221442.0,60000.0
7758825.0,65000.0
8761744.0,70000.0
8614392.0,75000.0
9061404.0,80000.0
1.0634484E7,85000.0
1.0535401E7,90000.0
1.1133362E7,95000.0
1.195238E7,100000.0
